Batch,Site,Latitude,Longitude,Subregion,Zone,fHabitat,Habitat,SiteComments,Team,TransectNum,Date,EndDepth,Surveyor,shared,Buddy,TransectComments,Species,Width,Height,Bleaching,OldMortality,RecentMortality,OtherRecentMortality,DiseaseRecentMoratlity,TLRate,dCondition,oCondition
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,MCAV,42,11,Totally Bleached,25,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,MCAV,48,13,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,MCAV,20,7,Totally Bleached,75,0,0,0,NULL,NULL,CLN
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SINT,22,5,Not Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SINT,12,3,Pale,0,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SSID,12,3,Partly Bleached,5,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SSID,10,4,Partly Bleached,20,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SINT,13,3,Pale,0,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SSID,12,3,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SSID,10,3,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SSID,12,3,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SSID,10,3,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,CNAT,11,2,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SSID,12,3,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SSID,12,2,Totally Bleached,5,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,MCAV,13,4,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,DSTO,7,3,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SINT,12,2,Pale,0,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SSID,12,5,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SSID,7,2,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SSID,9,2,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SSID,11,4,Totally Bleached,50,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SINT,21,6,Pale,10,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SINT,12,5,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SINT,9,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SSID,10,2,Totally Bleached,5,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SSID,15,4,Totally Bleached,5,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SSID,21,5,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SSID,32,19,Totally Bleached,50,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SSID,17,7,Totally Bleached,10,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SINT,18,5,Pale,5,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SINT,16,5,Pale,0,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SSID,12,5,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SINT,13,3,Not Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SINT,20,3,Pale,20,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SINT,9,2,Pale,0,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,PAST,7,2,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SINT,13,4,Pale,75,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SBOU,71,45,Totally Bleached,10,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SINT,22,7,Pale,10,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,MCAV,80,30,Totally Bleached,30,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/9/2023,18,COWA,0,,,SINT,18,3,Partly Bleached,10,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SSID,5,2,Totally Bleached,5,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,OFAV,59,21,Totally Bleached,95,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SSID,22,9,Totally Bleached,15,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,MCAV,17,10,Totally Bleached,20,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,PFUR,10,6,Totally Bleached,25,0,0,0,NULL,NULL,SC
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SSID,7,4,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SSID,15,4,Totally Bleached,30,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SINT,15,5,Totally Bleached,5,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SSID,10,6,Totally Bleached,20,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SINT,23,4,Totally Bleached,25,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,PAST,7,6,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SSID,20,5,Totally Bleached,5,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SSID,10,5,Totally Bleached,5,0,0,0,NULL,NULL,OGI
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SSID,17,4,Totally Bleached,40,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SSID,12,3,Totally Bleached,5,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SINT,13,6,Pale,5,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SSID,69,30,Totally Bleached,30,0,0,0,NULL,NULL,OGI
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,MCAV,55,24,Totally Bleached,20,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SINT,15,4,Totally Bleached,10,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,PAST,24,9,Totally Bleached,40,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,PAST,10,6,Totally Bleached,10,10,10,0,NULL,NULL,TRS
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SINT,19,9,Partly Bleached,10,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SSID,17,5,Totally Bleached,15,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SSID,18,4,Totally Bleached,5,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,MCAV,48,25,Totally Bleached,30,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SINT,13,5,Pale,0,25,25,0,NULL,NULL,OGI
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SINT,13,4,Pale,5,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SSID,12,4,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SSID,5,2,Totally Bleached,5,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SINT,12,3,Partly Bleached,5,0,0,0,NULL,NULL,OGI
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SINT,15,4,Totally Bleached,10,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,MCAV,14,5,Totally Bleached,50,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SSID,13,5,Totally Bleached,5,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,MCAV,9,3,Totally Bleached,5,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SINT,25,17,Totally Bleached,30,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SINT,13,9,Partly Bleached,25,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SSID,25,13,Totally Bleached,25,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SSID,40,17,Totally Bleached,15,0,0,0,NULL,NULL,OGI
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SSID,20,7,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SSID,13,5,Totally Bleached,5,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SSID,7,6,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,MCAV,20,12,Totally Bleached,5,0,0,0,NULL,NULL,OGI
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,MCAV,17,6,Totally Bleached,10,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SINT,18,2,Partly Bleached,5,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SSID,10,3,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SSID,35,17,Totally Bleached,25,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SSID,12,5,Totally Bleached,60,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SINT,17,6,Partly Bleached,15,0,0,0,NULL,NULL,OGI
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,SINT,12,3,Pale,10,0,0,0,NULL,NULL,NULL
2023B,Y1373,24.547201,-81.573434,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/9/2023,17,COWA,0,,JOKU,PAST,10,3,Totally Bleached,5,0,0,0,NULL,NULL,NULL
2023B,Y1374,24.542955,-81.603175,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/16/2023,16,SYGA,0,,,MCAV,41,16,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1374,24.542955,-81.603175,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/16/2023,16,SYGA,0,,,SINT,21,5,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1374,24.542955,-81.603175,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/16/2023,16,SYGA,0,,,SINT,21,3,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1374,24.542955,-81.603175,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/16/2023,16,SYGA,0,,,PAST,9,3,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1374,24.542955,-81.603175,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/16/2023,16,SYGA,0,,,MCAV,68,42,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1374,24.542955,-81.603175,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/16/2023,16,SYGA,0,,,SSID,32,11,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1374,24.542955,-81.603175,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/16/2023,16,SYGA,0,,,PAST,9,6,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1374,24.542955,-81.603175,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/16/2023,16,SYGA,0,,,MCAV,18,8,Totally Bleached,90,0,0,0,NULL,NULL,NULL
2023B,Y1374,24.542955,-81.603175,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,2,8/16/2023,16,SYGA,0,,,SSID,22,6,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1374,24.542955,-81.603175,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/16/2023,18,COWA,0,,,PAST,12,4,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1374,24.542955,-81.603175,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/16/2023,18,COWA,0,,,PAST,16,3,Totally Bleached,0,25,25,0,NULL,NULL,TRS
2023B,Y1374,24.542955,-81.603175,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/16/2023,18,COWA,0,,,SSID,13,5,Totally Bleached,0,5,5,0,NULL,NULL,TRS
2023B,Y1374,24.542955,-81.603175,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/16/2023,18,COWA,0,,,SSID,32,13,Totally Bleached,20,10,10,0,NULL,NULL,TRS
2023B,Y1374,24.542955,-81.603175,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/16/2023,18,COWA,0,,,SINT,12,4,Partly Bleached,10,5,5,0,NULL,NULL,TRS
2023B,Y1374,24.542955,-81.603175,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/16/2023,18,COWA,0,,,SINT,13,3,Pale,0,0,0,0,NULL,NULL,NULL
2023B,Y1374,24.542955,-81.603175,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/16/2023,18,COWA,0,,,SSID,13,6,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1374,24.542955,-81.603175,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/16/2023,18,COWA,0,,,PAST,10,3,Totally Bleached,0,10,10,0,NULL,NULL,TRS
2023B,Y1374,24.542955,-81.603175,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/16/2023,18,COWA,0,,,PAST,15,3,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1374,24.542955,-81.603175,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/16/2023,18,COWA,0,,,PAST,20,7,Totally Bleached,0,90,90,0,NULL,NULL,TRS
2023B,Y1374,24.542955,-81.603175,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/16/2023,18,COWA,0,,,PAST,18,7,Totally Bleached,0,15,15,0,NULL,NULL,TRS
2023B,Y1374,24.542955,-81.603175,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/16/2023,18,COWA,0,,,SSID,22,10,Totally Bleached,10,0,0,0,NULL,NULL,NULL
2023B,Y1374,24.542955,-81.603175,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/16/2023,18,COWA,0,,,PAST,18,12,Totally Bleached,0,30,30,0,NULL,NULL,TRS
2023B,Y1374,24.542955,-81.603175,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/16/2023,18,COWA,0,,,SINT,30,12,Pale,10,0,0,0,NULL,NULL,NULL
2023B,Y1374,24.542955,-81.603175,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/16/2023,18,COWA,0,,,SSID,50,23,Totally Bleached,20,0,0,0,NULL,NULL,NULL
2023B,Y1374,24.542955,-81.603175,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/16/2023,18,COWA,0,,,SSID,12,4,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1374,24.542955,-81.603175,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/16/2023,18,COWA,0,,,SSID,10,3,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1374,24.542955,-81.603175,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/16/2023,18,COWA,0,,,SINT,11,5,Totally Bleached,0,0,0,0,NULL,NULL,NULL
2023B,Y1374,24.542955,-81.603175,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/16/2023,18,COWA,0,,,SINT,31,20,Totally Bleached,20,2,2,0,NULL,NULL,TRS
2023B,Y1374,24.542955,-81.603175,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/16/2023,18,COWA,0,,,SINT,28,15,Partly Bleached,15,0,0,0,NULL,NULL,NULL
2023B,Y1374,24.542955,-81.603175,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/16/2023,18,COWA,0,,,SINT,15,7,Pale,40,0,0,0,NULL,NULL,NULL
2023B,Y1374,24.542955,-81.603175,Lower Keys,Mid Channel,Isolated Reef,ISOL_MR,,MOTE,1,8/16/2023,18,COWA,0,,,SSID,42,11,Totally Bleached,20,0,0,0,NULL,NULL,NULL
